measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.07269906274324602,0.2076960216926953,0.009962505621975714
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,5.0028184349067315,14.192482566649655,0.7016053261390972
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,115.7585311978457,168.918906334399,71.02812519182764
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.004762146963396549,0.006799336611690873,0.0029201420391088183
DALYs (Disability-Adjusted Life Years),Caribbean,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.32817127064695334,0.47887902130780596,0.20136217913852353
DALYs (Disability-Adjusted Life Years),High-income North America,Both,All Ages,Esophageal cancer,Smoking,Number,1990,161002.77152698382,175906.70371097597,145112.5346375355
DALYs (Disability-Adjusted Life Years),High-income North America,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.5500434162794267,0.6006270427814528,0.49721458157884
DALYs (Disability-Adjusted Life Years),High-income North America,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,57.311770843419275,62.617087875503145,51.65536128836336
DALYs (Disability-Adjusted Life Years),High-income North America,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,82790.27397713951,102306.00151928213,63136.894871263205
DALYs (Disability-Adjusted Life Years),High-income North America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.28287948308914,0.34811832187371283,0.21426554671060674
DALYs (Disability-Adjusted Life Years),High-income North America,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,29.470655475309574,36.41762225190585,22.4746892013622
DALYs (Disability-Adjusted Life Years),South Asia,Both,All Ages,Esophageal cancer,Smoking,Number,1990,224646.2254860016,284519.66578492924,182212.39180879228
DALYs (Disability-Adjusted Life Years),South Asia,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.30190936017629144,0.3462912189257155,0.25615709758878974
DALYs (Disability-Adjusted Life Years),South Asia,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,20.466566413700523,25.921382045005622,16.600599499439383
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,80033.94247112804,97796.42385929057,60942.53692391709
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.3282079517800285,0.4028504096517255,0.2501037805729827
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,46.12637422637429,56.36351659874913,35.12332614966848
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,25778.8861081367,61947.88963409549,4992.494741575065
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.10571451507587944,0.25269343979211123,0.020543160646862634
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,14.85727818783825,35.70274625453108,2.8773502049605026
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,31821.767734174846,66560.26031639501,8712.051349873302
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.13055307101696362,0.27519722594348817,0.03534231974708325
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,18.340003275245667,38.36101760283126,5.021061420142001
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,2404.95416092384,3732.6835732826,1338.4525317678717
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.009860311870092692,0.0153742014856309,0.005496901741159462
DALYs (Disability-Adjusted Life Years),High-income Asia Pacific,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,1.3860596166940968,2.151276746512704,0.7713972404500096
DALYs (Disability-Adjusted Life Years),Southeast Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,35662.68644119704,60685.84545901681,13483.587932087024
DALYs (Disability-Adjusted Life Years),Southeast Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.17743043599631927,0.29639481069236695,0.06716041331082406
DALYs (Disability-Adjusted Life Years),Southeast Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,7.639984393204495,13.00067264870206,2.888576594906897
DALYs (Disability-Adjusted Life Years),Southeast Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,12097.68345728909,16743.462083000828,8067.993487991789
DALYs (Disability-Adjusted Life Years),Southeast Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.06012504249356807,0.08085168932404867,0.041166878577126025
DALYs (Disability-Adjusted Life Years),Southeast Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,2.5916755587107834,3.5869364248052373,1.728398796719022
DALYs (Disability-Adjusted Life Years),Southern Latin America,Both,All Ages,Esophageal cancer,Smoking,Number,1990,34579.12983334546,38396.96831353507,30685.50753903958
DALYs (Disability-Adjusted Life Years),Southern Latin America,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.42988686493750866,0.47538871333306537,0.3828930114988507
DALYs (Disability-Adjusted Life Years),Southern Latin America,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,69.79714285803499,77.50335811258229,61.937959795283966
DALYs (Disability-Adjusted Life Years),Southern Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,30056.920053567574,36011.396290088414,23674.77608364671
DALYs (Disability-Adjusted Life Years),Southern Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.37363524257623143,0.44698324464489847,0.29545242610497835
DALYs (Disability-Adjusted Life Years),Southern Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,60.66917105670916,72.68813829296519,47.78696677464687
DALYs (Disability-Adjusted Life Years),Southern Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,15420.081461613316,30334.57334815424,4576.253019894107
DALYs (Disability-Adjusted Life Years),Southern Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.19170258210551744,0.37172063028867425,0.056300765082175463
DALYs (Disability-Adjusted Life Years),Southern Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,31.125063986453505,61.22960756163774,9.237056783194388
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,52.276437667132306,82.62636289897559,28.964867827688145
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.02860464354904878,0.04132213602041704,0.017164867987411847
DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.8080048730068319,1.2771050752599142,0.4476922184291349
DALYs (Disability-Adjusted Life Years),Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Number,1990,85407.09700048708,93831.34853607304,76717.03139721483
DALYs (Disability-Adjusted Life Years),Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.5021325002071583,0.5473119398974056,0.4544990374681044
DALYs (Disability-Adjusted Life Years),Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,55.86507178983516,61.37540328849794,50.1808704080411
DALYs (Disability-Adjusted Life Years),Tropical Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,37471.09092086385,47358.76626896482,27990.498628683465
DALYs (Disability-Adjusted Life Years),Tropical Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.22032176115198626,0.27929608144630186,0.16455020167198248
DALYs (Disability-Adjusted Life Years),Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Number,1990,9284.035946377444,12031.586507789585,6903.861599077906
DALYs (Disability-Adjusted Life Years),Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.18200144536270926,0.2204167373436617,0.14262860137691039
DALYs (Disability-Adjusted Life Years),Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,4.820861897604968,6.247564884297217,3.5849240052026463
DALYs (Disability-Adjusted Life Years),Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,8269.235099433741,11102.210948314243,5689.6729068889035
DALYs (Disability-Adjusted Life Years),Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.16207347549366977,0.20821967905949787,0.11770154535164339
DALYs (Disability-Adjusted Life Years),Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,4.293912759865247,5.764973988579264,2.954440017798362
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,42574.04950940834,50661.76184150349,33767.20089517279
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.36896664884848174,0.43933227392124274,0.2923600548848623
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,34.62240165443524,41.19955435787841,27.460427316887518
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,33035.6863674538,57504.00596504433,10596.917685090619
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.2863580208335907,0.49864448969255026,0.0914099926704577
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,26.865539349062303,46.76385765983656,8.617708313396813
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,13018.775748134527,29643.597672305998,3080.1240308989964
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.11284886562089808,0.25605051845707266,0.026956441872652538
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,10.587230676784147,24.106998439654035,2.5048425642408487
DALYs (Disability-Adjusted Life Years),Central Asia,Both,All Ages,Esophageal cancer,Smoking,Number,2019,41374.566091605346,52740.39343434633,34679.94299895106
DALYs (Disability-Adjusted Life Years),Central Asia,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.3184180837858206,0.35228893586470755,0.2818363187067169
DALYs (Disability-Adjusted Life Years),Central Asia,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,44.2362977174096,56.38825892529222,37.07863134873226
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,721.390295214053,1084.988160135038,425.032627750335
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.005019875473688171,0.00740789259783108,0.002887893300748888
DALYs (Disability-Adjusted Life Years),Central Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.6315596403559008,0.9498807188721196,0.3721057176710074
DALYs (Disability-Adjusted Life Years),Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Number,2019,98299.93201167343,113733.63104379419,83474.54180676512
DALYs (Disability-Adjusted Life Years),Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.2992800159407009,0.34145710630583626,0.2565043531363936
DALYs (Disability-Adjusted Life Years),Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,43.963332757967216,50.86584868396868,37.332874836921086
DALYs (Disability-Adjusted Life Years),Tropical Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,82656.42650689858,103971.56094778539,62252.1620777739
DALYs (Disability-Adjusted Life Years),Tropical Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.25169948899800476,0.31453685112726704,0.18994473493644168
DALYs (Disability-Adjusted Life Years),Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,24086.434082647167,38618.20932733665,10191.20869368441
DALYs (Disability-Adjusted Life Years),Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.22545045299535665,0.3419740981801837,0.09470004288091732
DALYs (Disability-Adjusted Life Years),Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,45.885112503406134,73.56841920164317,19.41444532016866
DALYs (Disability-Adjusted Life Years),Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,1567.1320173218987,2345.8601850396226,943.3997543058314
DALYs (Disability-Adjusted Life Years),Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.014669730752546697,0.02170087429581244,0.009304483151856814
DALYs (Disability-Adjusted Life Years),Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,2.985416134068204,4.468908022601509,1.797194375617237
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,Smoking,Number,1990,152113.26344395327,169350.64388815223,135536.16716343834
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.47398086356222957,0.5157249532855002,0.43068321423246947
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,67.1568131554342,74.76698147061687,59.83815512151221
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,105751.52734819181,127855.43805490225,82283.34525172999
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.32964447487621257,0.3967661863642076,0.2586008491609302
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,46.68847017170893,56.447173441407,36.327451780104305
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,78158.69476618788,143685.18422881514,25457.92652754612
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.24334174462709257,0.4407746461861592,0.08210089002987167
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,34.50645093035871,63.4358822629169,11.23947495719282
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,53488.13810032747,96193.9889019944,17127.92386528585
DALYs (Disability-Adjusted Life Years),Eastern Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.16675003725430362,0.29951963245844704,0.05255072567517416
